"","Gene","effect.size","p.value","q.value"
"RAB9A__chrX","PTPRA__chr20",1.34394159905502,5.14490598376564e-08,7.07630518786049e-07
"AGRN__chr1","AGPAT4__chr6",1.34385503356055,0.000171826607679642,0.00173738856711069
"HCP5__chr6","H3F3C__chr12",1.34311720060289,0.000150173876058429,0.00152415999449635
"SASH1__chr6","RQCD1__chr2",1.34250510506646,5.40506479165783e-05,0.00057578869466037
"TSHZ3__chr19","TPR__chr1",1.34246968199497,1.01700838108456e-06,1.26693634711509e-05
"FNDC3B__chr3","FLJ42351__chr2",1.34103808995371,9.41928569098911e-07,1.17728611764757e-05
"ARRDC3__chr5","ARPC4__chr3",1.34098052311963,6.93302044664259e-08,9.39886803448004e-07
"MYO5C__chr15","MTMR2__chr11",1.34075130416978,5.04274352289729e-08,6.94590139181581e-07
"MS4A8B__chr11","MPP3__chr17",1.33727064960458,0.000197220739821184,0.00198038126521824
"ARHGAP29__chr1","ARHGAP19__chr10",1.3360962901314,7.67777378990159e-07,9.63443353795221e-06
"CNIH3__chr1","CLUAP1__chr16",1.33539375516656,5.6551884438398e-07,7.15339700212078e-06
"GPC4__chrX","GNN__chr12",1.33459540023987,0.000236662418703499,0.00235391915192565
"LINC00617__chr14","LINC00174__chr7",1.33339255863632,1.92940545306543e-06,2.3554201713198e-05
"HDHD3__chr9","HAR1A__chr20",1.33274299249511,5.45531576032549e-07,6.90982287122192e-06
"SEPT3__chr22","SCD__chr10",1.33133606089164,5.2418857473238e-09,7.61423188723484e-08
"CBLB__chr3","CASP2__chr7",1.33069339909192,3.54164859725603e-05,0.000384876798107788
"SLC40A1__chr2","SLC22A18AS__chr11",1.33061249095508,1.34605642152991e-05,0.000152230845326585
"TBC1D1__chr4","SUV39H1__chrX",1.33044151308703,1.22156290959024e-07,1.62979043662903e-06
"ARHGAP21__chr10","ARHGAP10__chr4",1.32919767587003,2.46678867988887e-08,3.45826205285905e-07
"CDKN2C__chr1","CDK16__chrX",1.3290641085808,0.000607360887550514,0.00570189073667641
"PELI1__chr2","PCDHGB8P__chr5",1.32834143341863,3.7051602166739e-07,4.74070358032912e-06
"CHML__chr1","CHCHD1__chr10",1.32829144351194,4.47971792891295e-06,5.30227483640351e-05
"ATRNL1__chr10","ATP8B3__chr19",1.32653034363883,4.36529261490839e-05,0.000469791001347031
"KCNA5__chr12","IWS1__chr2",1.32543004582818,6.40903762164775e-09,9.27396577135522e-08
"TENM2__chr5","TANGO6__chr16",1.32536738466866,0.000307581999559573,0.00302074790708887
"SLC2A10__chr20","SKA2__chr17",1.32528749912664,0.000475921844077674,0.00454470490620509
"PDIA5__chr3","PCDHA12__chr5",1.32508749399745,3.0100286258061e-07,3.88057960982562e-06
"PPP2R3A__chr3","POLR3G__chr5",1.32469586380983,8.73993712669063e-07,1.0945482559324e-05
"LINC00261__chr20","LGALS3BP__chr17",1.32424799491354,1.27501159438367e-07,1.69684289511709e-06
"PDZK1__chr1","PCDHGA4__chr5",1.32280071539494,9.30129515192648e-05,0.000966332467185853
"ERBB2__chr17","EPB49__chr8",1.32215768051219,1.62739723294172e-05,0.000182627986390336
"CDK6__chr7","CDH5__chr16",1.32205124258251,3.31158589963188e-07,4.25151836489424e-06
"PLEKHA6__chr1","PIGO__chr9",1.32059832409014,0.000268596195476898,0.00265477557642386
"ARSD__chrX","ARR3__chrX",1.31938809021971,1.36939737504634e-07,1.81478762928652e-06
"TMEM150C__chr4","THNSL2__chr2",1.31899330439535,0.00023793111698089,0.00236529313451071
"OLFM1__chr9","NTN4__chr12",1.3188799793175,1.33631967204548e-05,0.000151220174624644
"PEA15__chr1","PCDHGA7__chr5",1.31846993491574,1.11407332704978e-06,1.38329551475603e-05
"REEP1__chr2","RAP2C__chrX",1.31829610612873,3.2798522395051e-05,0.000358074220809748
"PRKAR2B__chr7","PPM1A__chr14",1.31741587030076,0.000476576229097192,0.00454865534216098
"TMEM132B__chr12","THAP3__chr1",1.31668544792025,0.000449285520155072,0.00429903684045092
"FMN2__chr1","FLJ35282__chr9",1.31610599435655,3.58772030092361e-05,0.000389435601647641
"LACC1__chr13","KLRF1__chr12",1.31538270328626,0.00103600802181119,0.00933642326952208
"IL1RAP__chr3","IGF1R__chr15",1.31408171961608,0.000753974317675076,0.00699146548352482
"SOWAHC__chr2","SNHG16__chr17",1.31403973639966,2.96790893838046e-05,0.00032628006467431
"PROCR__chr20","PPP1R2P3__chr5",1.31294478603983,0.000319830278630342,0.00313330876389643
"PCDHB16__chr5","PAG1__chr8",1.31284027602326,5.42180703751655e-05,0.000577246813492889
"MAN1C1__chr1","LUC7L2__chr7",1.31236052336964,6.58304814211657e-05,0.000695785479808272
"TRAM2__chr6","TMPRSS6__chr22",1.31212715208765,0.000235759443706688,0.00234617270519694
"ELOVL7__chr5","EIF4EBP1__chr8",1.30953793998829,2.91202156480086e-06,3.48741340504478e-05
"CD99L2__chrX","CD3EAP__chr19",1.307738808143,1.53503396805036e-07,2.03002602716695e-06
"ARPC1B__chr7","ARMCX3__chrX",1.30763128449915,4.17435370632093e-06,4.95209895430339e-05
"ASAP1__chr8","ART4__chr12",1.30749789759493,7.02262550420901e-05,0.000738939737074287
"PARP4__chr13","OSTC__chr4",1.30722035103315,9.78625201262138e-08,1.31349851231903e-06
"MYO3A__chr10","MTMR11__chr1",1.30677622133865,2.71885540991299e-07,3.53133536333578e-06
"CCNG2__chr4","CCL20__chr2",1.30666494261961,1.90455516532816e-07,2.49772959849906e-06
"SLC20A1__chr2","SH3KBP1__chrX",1.30587147341963,8.10413557686329e-05,0.000847548168962714
"SEPT11__chr4","SCARNA8__chr9",1.30584516619943,4.93857178951988e-05,0.000528776938687517
"PDE5A__chr4","PBXIP1__chr1",1.30552268425791,0.000184796469826603,0.00186155846843451
"SLC7A5__chr16","SLC25A6__chrX",1.30476838988871,8.73879920138969e-05,0.00090986173674177
"PABPC3__chr13","OR2AE1__chr7",1.30469892280599,2.17180639353856e-05,0.000241286285861797
"PSD3__chr8","PRG4__chr1",1.30416254406562,1.94168944184096e-07,2.54466345852361e-06
"ATP1B3__chr3","ATP13A1__chr19",1.30312314785384,0.000205014873365405,0.00205646023187868
"FOXP2__chr7","FMR1__chrX",1.30233669493375,3.18980351192101e-05,0.000348561727903614
"EFNA5__chr5","EDEM3__chr1",1.30181406024568,8.69513995503023e-06,0.000100073541333838
"PEG3__chr19","PCDHGB7__chr5",1.30167077365448,4.9257247758752e-06,5.80338820539212e-05
"F11R__chr1","EVA1B__chr1",1.30095671449773,4.06176062352816e-06,4.82155479041679e-05
"HGD__chr3","HDAC8__chrX",1.30093309985782,0.000258774089698547,0.00256305699534756
"FAM167A__chr8","FAM122C__chrX",1.29997259801338,1.11762152884151e-06,1.38678999685141e-05
"ERGIC1__chr5","ERCC.00079",1.2998329209278,4.0296575916808e-06,4.78645312178402e-05
"PIK3R1__chr5","PFKM__chr12",1.29957921947543,8.62776693751406e-07,1.08121710600226e-05
"FAM111A__chr11","F2RL3__chr19",1.29912731799338,0.000413386497581237,0.00397162075815466
"ZNF697__chr1","ZNF385D__chr3",1.29910168600989,2.42122782337542e-05,0.000267737644272373
"KIF1A__chr2","KIAA0556__chr16",1.29901605334211,3.77547083548426e-05,0.000408641740257627
"CELF4__chr18","CDT1__chr16",1.29736208247137,6.52579372618972e-06,7.5798678449621e-05
"SERPINB8__chr18","SCNN1D__chr1",1.29685559041949,0.00015405880455281,0.00156275002063286
"WEE1__chr11","VCP__chr9",1.29577055817192,0.00026469015914501,0.00261753774333982
"AKAP13__chr15","AK3__chr9",1.29572985515205,2.07259507500756e-06,2.52370500821475e-05
"APOL6__chr22","APOB__chr2",1.29170667741629,1.310137314485e-06,1.61506686034818e-05
"PPP2R2C__chr4","POLR3F__chr20",1.29122138008433,0.000838567848698717,0.00767793372321141
"ARNTL2__chr12","ARMC8__chr3",1.29082142850538,7.29238612798077e-05,0.000766045097535189
"MYADM__chr19","MSRB2__chr10",1.28934374223686,1.41370301236122e-05,0.000159404293124119
"PTPRF__chr1","PRUNE__chr1",1.28888181683909,0.000131987516936294,0.00135119181747675
"TAPBP__chr6","SUGP1__chr19",1.28748577048489,1.17662813535818e-05,0.000133870671294395
"RAB15__chr14","PTGDR2__chr11",1.28668387817515,6.82475526386714e-05,0.000719722237592417
"ATP1B2__chr17","ATP12A__chr13",1.28624192314579,0.000824058385686454,0.00755945433875678
"TRIM38__chr6","TNIP3__chr4",1.28588797160741,1.60487741867944e-07,2.11942511937136e-06
"IER5__chr1","HSPBAP1__chr3",1.28476506828518,0.000440741457134418,0.00422584071888697
"EPHB4__chr7","ENPP2__chr8",1.28415156446816,0.000113225338973493,0.00116733903760014
"RELL1__chr4","RARRES2__chr7",1.28346139376691,2.11708012697698e-06,2.57621250737997e-05
"CSGALNACT2__chr10","CROCCP3__chr1",1.28251672647093,9.68185087387723e-05,0.00100366219316803
"PDIA4__chr7","PCDHA11__chr5",1.28243599016753,0.000516390190911656,0.00490946153328049
"IFIT1__chr10","HTR2A__chr13",1.28089696589455,0.000264605938362923,0.00261753774333982
"MITF__chr3","MFGE8__chr15",1.28048367203522,0.000225890926029724,0.00225509071321169
"TRPS1__chr8","TPCN1__chr12",1.28000514400449,0.000594341613362627,0.00559634669124411
"TMEM178B__chr7","TIAM2__chr6",1.27986340085273,3.73370967613099e-07,4.773994956666e-06
"GARS__chr7","GABRA2__chr4",1.27804249680838,3.48889350551253e-05,0.000379580365383856
"KCNJ6__chr21","KALRN__chr3",1.27784728469818,9.81030675286376e-07,1.22453881780462e-05
"C21orf58__chr21","C1orf95__chr1",1.27764100577211,1.58694015508426e-06,1.94740227602483e-05
"SYP__chrX","STK11IP__chr2",1.27740713510888,2.59090139769862e-06,3.11865316010883e-05
"NEGR1__chr1","NBPF14__chr1",1.27719283803067,0.000598101648503986,0.00562614482500166
"ENDOD1__chr11","ELOVL3__chr10",1.27680840553504,0.000133893431341406,0.00136921973240795
"ACVR1B__chr12","ACTR6__chr12",1.27660163587853,2.33761412593775e-06,2.82276241226656e-05
"MST1L__chr1","MRGPRX3__chr11",1.27646626231939,6.5012970701988e-05,0.000687914401078482
"RIMS2__chr8","RDH13__chr19",1.27620159534771,2.36775731005278e-06,2.85551229389774e-05
"ACTN1__chr14","ACTL10__chr20",1.27602531281659,0.000958328326502968,0.008681921723036
"PFKP__chr10","PCYOX1L__chr5",1.27595666714994,1.02979416513327e-05,0.000117945758379931
"FABP5P3__chr7","EXOC3L4__chr14",1.27570872878228,0.000758590886424047,0.00702737773119688
"ANKRD9__chr14","ANKRD49__chr11",1.27388265843872,5.97221020213518e-06,6.99274029739471e-05
"BTN3A2__chr6","BTC__chr4",1.27302616896766,0.000303991422025911,0.00298743104183342
"YARS__chr1","VWF__chr12",1.27275538306618,1.07807405718627e-05,0.00012325132203694
"ACOT9__chrX","ACOT8__chr20",1.27229884641645,7.79969842086399e-06,8.99869967994431e-05
"PLP2__chrX","PIP5K1C__chr19",1.27171515909102,9.56381710790299e-05,0.000991970448436612
"SSX2IP__chr1","SPATS2__chr12",1.26987553880969,3.17382020221097e-05,0.000347300834866143
"CPNE2__chr16","COX17__chr3",1.26907559454189,0.000478380215674577,0.00456254652210171
"EZR__chr6","ETV7__chr6",1.268653602503,9.66277829016919e-06,0.000111007406764509
"PRKCA__chr17","PPM1B__chr2",1.26805059684715,1.17806232856484e-05,0.000133953200272072
"ID4__chr6","HSPA1A__chr6",1.26799592962097,4.39026672154381e-05,0.00047220979228079
"ERO1L__chr14","ERCC.00130",1.26683727114747,3.76039798494805e-05,0.000407477070639612
"ABHD3__chr18","ABHD2__chr15",1.26670270543524,2.17276507087875e-06,2.63887624096829e-05
"PRSS16__chr6","PRDM12__chr9",1.26608265843315,0.000247335947848933,0.00245233722059241
"PTPRM__chr18","PSD2__chr5",1.26507249255266,4.75317018898424e-07,6.04477861584281e-06
"PEAK1__chr15","PCDHGA8__chr5",1.26499173829209,1.77106093066934e-05,0.000198279084524818
"FRMD8__chr11","FOXA3__chr19",1.26434952304013,2.01156398626341e-05,0.00022401023106898
"HMGCS1__chr5","HIST1H2APS1__chr6",1.26425374923654,0.000657409899462378,0.00614731928750125
"AMPH__chr7","AMMECR1L__chr2",1.26423179662542,0.000600795203135209,0.00564867052181551
"SIAE__chr11","SERPINB5__chr18",1.26333572528175,2.16951791390629e-06,2.63662697987145e-05
"PSMB10__chr16","PRKAR2B__chr7",1.26277588222224,5.31242592671082e-06,6.24730710410585e-05
"SMAD7__chr18","SLC35E2__chr1",1.26242909900389,0.000143259932175599,0.00145868868440435
"TMC4__chr19","TEX38__chr1",1.26015974238429,2.29498359486307e-06,2.77660691265828e-05
"ST3GAL6__chr3","SPDYE8P__chr7",1.25903509923173,3.72676023683724e-05,0.000404295723052527
"SDC2__chr8","S1PR1__chr1",1.25755282485773,0.000160206169194859,0.00162336524688711
"MARCH4__chr2","MAGI1.AS1__chr3",1.25752473278248,1.30203446337805e-05,0.000147605562620986
"TLE1__chr9","TECRL__chr4",1.25697172349859,2.10322248701328e-05,0.000233804109173982
"GRIA3__chrX","GPR37__chr7",1.25666745507227,4.58133912688984e-07,5.83017823703463e-06
"PLXNA2__chr1","PITPNM1__chr11",1.25612554165742,0.00110225999819297,0.00990043224612682
"LIMCH1__chr4","LDB1__chr10",1.2556686157441,0.000169604626790551,0.00171583952734894
"HPCAL1__chr2","HMX2__chr10",1.25456387660803,4.53093658164735e-06,5.35830034543001e-05
"PKDCC__chr2","PHF15__chr5",1.25445472592263,0.000671363593346969,0.0062684926813592
"RRAS__chr19","RP9__chr7",1.25337098222783,0.000208019010372541,0.00208327676630645
"SLC6A6__chr3","SLC25A42__chr19",1.25328656729255,0.000686648815474619,0.00640488120179632
"CD47__chr3","CD1D__chr1",1.25010438625587,0.000780125673983845,0.00720920048261452
"DBNDD1__chr16","CYTH1__chr17",1.24952479295852,0.000131540422691106,0.00134734466559161
"SLC16A9__chr10","SH2D5__chr1",1.2493387032206,8.3877329610117e-05,0.000875269892309217
"PTPRD__chr9","PRTG__chr15",1.24933292927324,0.000178260214122854,0.00179859131152894
"TANC1__chr2","STYK1__chr12",1.2492933114535,0.000180506380355651,0.00181931177384591
"STK38L__chr12","SRBD1__chr2",1.24898430298329,0.000368724394968008,0.00357158053106377
"PPM1K__chr4","PODN__chr1",1.24893547015178,0.000142162887027017,0.00144907995633041
"SLC4A10__chr2","SLC24A6__chr12",1.2489285190723,0.000348941530061483,0.00339562154227698
"LOC642366__chr5","LOC340017__chr4",1.24859430295826,1.12415781532677e-05,0.000128132294294603
"SYNPO__chr5","STH__chr17",1.24746168184687,1.09425516323316e-05,0.000124950054832509
"EIF4E2__chr2","EHMT1__chr9",1.24730664252703,4.48075611902657e-06,5.30227483640351e-05
"VAMP8__chr2","UBR3__chr2",1.24699376010515,2.26986265650245e-05,0.000251588647991691
"RCN2__chr15","RALYL__chr8",1.24550028978718,3.36514029122483e-05,0.000366749834045945
"RAB26__chr16","PTGES__chr9",1.24410024321184,0.000370847514475479,0.00358663066968147
"GLRX__chr5","GINS1__chr20",1.24370225043607,0.000492243652704548,0.00468399826224096
"CLGN__chr4","CLDN16__chr3",1.2436941413012,0.000318350598113974,0.00312204961243274
"BCL6__chr3","BCL2L10__chr15",1.2428774663894,2.37395539791232e-05,0.000262817862388677
"IRS1__chr2","INPP5F__chr10",1.24254112815795,0.000487697527657436,0.00464307701645855
"F10__chr13","EVA1A__chr2",1.24128769642323,2.10147527488568e-05,0.000233747379310121
"UNC13A__chr19","TUSC2__chr3",1.24034123536738,3.97035550659474e-05,0.000428753019220728
"DZIP3__chr3","DUSP18__chr22",1.23944742086843,9.42727715068566e-05,0.000978345324512123
"HLF__chr17","HIPK2__chr7",1.23914862164219,0.000231812318764167,0.00230810811380676
"FBXO25__chr8","FARS2__chr6",1.23891034847916,0.000286618503602562,0.00282551720452854
"RRAS2__chr11","RP9P__chr7",1.23873198338246,7.60493185654791e-05,0.000798433345694681
"CXXC4__chr4","CUEDC1__chr17",1.23760294569085,7.68060595556204e-05,0.000805483303819153
"PPP1R13L__chr19","POLD4__chr11",1.23745516599461,0.000280476519284781,0.00276641193186002
"ANKRD50__chr4","ANKRD36B__chr2",1.23610514247903,3.09280052356531e-05,0.000339024038830262
"GAREM__chr18","GABPB2__chr1",1.23589058528734,1.87719798831059e-05,0.000209540978045443
"PRKCQ.AS1__chr10","PPM1L__chr3",1.23489312372722,0.000844454897200204,0.00772435074893004
"GSTT1__chr22","GRID1__chr10",1.23456816306177,1.56081658474789e-05,0.000175364517351758
"FAM126A__chr7","FADD__chr11",1.23386119976355,0.000711685368018058,0.00661555832995832
"CDR2__chr16","CDK2__chr12",1.23312225810281,3.87324637499634e-05,0.000418744908436389
"MANF__chr3","LUZP6__chr7",1.23248245041024,0.000772506202415228,0.00715041672621676
"CBX3__chr7","CAT__chr11",1.23155555424402,0.000319327484457726,0.00313000560232475
"AMMECR1__chrX","AMER3__chr2",1.23146323284455,0.000775673489926158,0.00717156438973803
"EBP__chrX","DYM__chr18",1.23123250635649,0.000557476863965274,0.00526759888760788
"RBMS2__chr12","RAD51AP2__chr2",1.23107255234808,0.000135853422739425,0.00138776107185387
"ATXN1__chr6","ATPAF2__chr17",1.23097306043216,4.15900166052395e-05,0.000448868151802294
"NSG1__chr4","NOLC1__chr10",1.23043719795024,0.000412152316281464,0.00396177745324879
"GNAO1__chr16","GLIPR1__chr12",1.230014837109,3.08997871652653e-05,0.000339024038830262
"PLXNC1__chr12","PITX2__chr4",1.22837329839337,0.000695090630611056,0.00647723014659159
"VSTM2L__chr20","UPP2__chr2",1.22767111378666,0.000539295013189191,0.00510345376026506
"SLC39A14__chr8","SLC1A3__chr5",1.22692765837916,0.000824427737971094,0.00755945433875678
"LOC730101__chr6","LOC613037__chr16",1.22655219501048,0.000356367677236923,0.00346253797656729
"RASGRP1__chr15","RAB21__chr12",1.22478340877575,0.000443604146887707,0.00424897677034156
"LOC654433__chr2","LOC401980__chr1",1.22384353435999,3.58728008775412e-05,0.000389435601647641
"PLIN3__chr19","PIM2__chrX",1.2224058365728,1.53864163507247e-05,0.000173181951278139
"SLC44A1__chr9","SLC22A3__chr6",1.22212320635172,0.000816664870724696,0.00751387674209579
"KCNIP1__chr5","JPH1__chr8",1.22199550033301,0.000698155414051672,0.00650258305310424
"C12orf49__chr12","C11orf85__chr11",1.2218732839301,0.000720714377695009,0.00669619484251734
"CASP6__chr4","CARD8__chr19",1.22119437813845,0.000149650785630968,0.0015196671396314
"ARHGAP26__chr5","ARHGAP17__chr16",1.21962173974678,0.000121556888393114,0.00124779037308695
"RPLP0P2__chr11","RNF157__chr17",1.21674777594349,0.000114562758978602,0.0011804836527686
"C12orf75__chr12","C12orf4__chr12",1.21654897524883,0.000996980520309904,0.00901049156997444
"PIP4K2A__chr10","PGBD4__chr15",1.21609395200903,0.000216085568986022,0.00216062702788246
"FAM84B__chr8","FAM46B__chr1",1.21599636545,0.000264154954344968,0.00261498183719812
"KCNJ11__chr11","JRKL__chr11",1.21581113642039,0.00103851969957594,0.00935459737015547
"LUZP1__chr1","LRRC1__chr6",1.21575813821009,0.000140133784072121,0.00142993966058042
"BCL10__chr1","BCAS2__chr1",1.21369520224682,0.00029077888387074,0.00286360182319294
"C14orf159__chr14","C12orf65__chr12",1.21353785614486,0.000164632106087492,0.00166642610650317
"CEBPG__chr19","CDKN2AIP__chr4",1.21215262669747,0.000203169679319852,0.00203903377577619
"ADI1__chr2","ADH1A__chr4",1.21177435465161,0.000111109992773161,0.00114803534359059
"LARP6__chr15","KRT40__chr17",1.21127503985013,0.000326950382232556,0.00319643472500302
"CSRNP3__chr2","CRYL1__chr13",1.21104420323289,0.000442679725547733,0.00424227254229262
"HS6ST3__chr13","HOOK1__chr1",1.20979397654172,0.000242326513322338,0.00240645635773281
"C1RL__chr12","C1GALT1C1__chrX",1.2093059942269,0.000905202099975104,0.00824012971354986
"LDLR__chr19","L3MBTL4__chr18",1.20913026408269,0.000725371855270248,0.0067328474071204
"OSBPL8__chr12","OBSCN__chr1",1.20909040828954,0.000882192098842746,0.00804471596397276
"SPATA13__chr13","SNORA45__chr11",1.2077814311772,0.0002155050652366,0.00215596332601443
"RAP2B__chr3","QPCT__chr2",1.20692876721264,0.000329933706940765,0.003223933399052
"XPOT__chr12","VTI1B__chr14",1.20681410573699,0.00022642344756047,0.00225921346990378
"NKX2.2__chr20","NECAB3__chr20",1.20556582338666,0.000431363767619292,0.00414223195145802
"GATA6__chr18","GADD45B__chr19",1.20441804133473,0.000370436553313006,0.00358449051946195
"CTNND2__chr5","CSTB__chr21",1.20413126420332,0.000343917889455883,0.00335364307272305
"IVNS1ABP__chr1","IRX1__chr5",1.20353209641114,0.000173947437363139,0.00175789233758749
"CTTNBP2NL__chr1","CTDP1__chr18",1.20308203531465,0.000107068522270732,0.00110688234894545
"FZD5__chr2","FSCB__chr14",1.2008424667681,0.000230126394818921,0.00229373871797889
"GNG2__chr14","GLRX__chr5",1.19992513076018,0.000223965265948347,0.00223823140977888
"SLC1A4__chr2","SH3GLB1__chr1",1.19881174119061,0.000518854377807765,0.00492976874399756
"SLC25A53__chrX","SIL1__chr5",1.19866346681033,3.19087622644329e-05,0.000348561727903614
"SKAP2__chr7","SFMBT1__chr3",1.19706245336056,0.000139549675859238,0.00142474866255423
"NIN__chr14","NDUFB1__chr14",1.19641834829807,0.000824058617438574,0.00755945433875678
"CITED2__chr6","CHST4__chr16",1.19608394449532,0.000550308989303201,0.00520367039792805
"ST3GAL5__chr2","SPDYE6__chr7",1.19512827934066,0.000516457272100837,0.00490946153328049
"HECA__chr6","HAUS4__chr14",1.19274884179355,0.000602604680555933,0.00566005131866104
"TBC1D4__chr13","SWSAP1__chr19",1.19234096429827,0.000648057144956309,0.00606286332939818
"GPR125__chr4","GOLIM4__chr3",1.18960794343706,0.000699973490600073,0.00651309651667167
"BTBD11__chr12","BRSK1__chr19",1.18724571166726,0.000550435872867931,0.00520367039792805
"LACTB__chr15","KMO__chr1",1.18672027756635,0.000632443253033773,0.00591971896772275
"CACNA2D2__chr3","CAAP1__chr9",1.18575099898314,0.000144610328856355,0.00147085360319021
"SAMD9__chr7","RPS6KA4__chr11",1.18544265783606,0.000903989052720222,0.00823305306906349
